BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE
SNDX;IMOEX;26.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3094,72;3090,39;3098,69;3080,92;46286441431;0;0;2;5,48E+12;RUB;1771049604;3;;26.12.2023
SNDX;IMOEX;27.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3097,49;3100,99;3112,19;3097,31;50134780900;0;0;2;5,49E+12;RUB;1771049604;3;;27.12.2023
SNDX;IMOEX;28.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3101,99;3099,56;3101,99;3081,98;50308124032;0;0;2;5,49E+12;RUB;1771049604;3;;28.12.2023
SNDX;IMOEX;29.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3099,11;3092,66;3102,08;3086,26;33360963641;0;0;2;5,49E+12;RUB;1771049604;3;;29.12.2023
SNDX;IMOEX;03.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3130,23;3099,78;3132,76;3099,1;25999773752;0;0;2;5,54E+12;RUB;1771049604;3;;03.01.2024
SNDX;IMOEX;04.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3136,07;3140,66;3144,25;3133,93;22880636623;0;0;2;5,55E+12;RUB;1771049604;3;;04.01.2024
SNDX;IMOEX;05.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3136,37;3138,27;3142,8;3128,16;20822444165;0;0;2;5,55E+12;RUB;1771049604;3;;05.01.2024
SNDX;IMOEX;08.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3158,58;3140,12;3158,82;3139,37;35541931860;0;0;2;5,59E+12;RUB;1771049604;3;;08.01.2024
SNDX;IMOEX;09.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3155,55;3156,17;3158,72;3143,03;49269572379;0;0;2;5,59E+12;RUB;1771049604;3;;09.01.2024
SNDX;IMOEX;10.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3164,7;3158,35;3174,28;3156,44;42849987789;0;0;2;5,60E+12;RUB;1771049604;3;;10.01.2024
SNDX;IMOEX;11.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3181,25;3158,3;3181,25;3148,5;75731238106;0;0;2;5,63E+12;RUB;1771049604;3;;11.01.2024
SNDX;IMOEX;12.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3185,22;3182,5;3196,98;3176,09;54148316322;0;0;2;5,64E+12;RUB;1771049604;3;;12.01.2024
SNDX;IMOEX;15.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3184,88;3190,62;3200,78;3176,73;50735907185;0;0;2;5,64E+12;RUB;1771049604;3;;15.01.2024
SNDX;IMOEX;16.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3179,45;3186,77;3187,14;3162,98;50278982619;0;0;2;5,63E+12;RUB;1771049604;3;;16.01.2024
SNDX;IMOEX;17.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3185,23;3174,87;3189,26;3169,99;47074341523;0;0;2;5,64E+12;RUB;1771049604;3;;17.01.2024
SNDX;IMOEX;18.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3178,85;3188,71;3193,54;3176,72;43119055603;0;0;2;5,63E+12;RUB;1771049604;3;;18.01.2024
SNDX;IMOEX;19.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3166,37;3176,13;3179,21;3154,46;45854909734;0;0;2;5,61E+12;RUB;1771049604;3;;19.01.2024
SNDX;IMOEX;22.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3172,15;3161,44;3179,11;3157,37;42130512577;0;0;2;5,62E+12;RUB;1771049604;3;;22.01.2024
SNDX;IMOEX;23.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3175,74;3176,19;3179,75;3166,66;45044845848;0;0;2;5,62E+12;RUB;1771049604;3;;23.01.2024
SNDX;IMOEX;24.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3162,41;3176,59;3183,7;3152,96;46503277369;0;0;2;5,60E+12;RUB;1771049604;3;;24.01.2024
SNDX;IMOEX;25.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3157,74;3163,36;3166,95;3143,89;45461201947;0;0;2;5,59E+12;RUB;1771049604;3;;25.01.2024
SNDX;IMOEX;26.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3163,21;3164,55;3171,95;3157,76;45979583256;0;0;2;5,60E+12;RUB;1771049604;3;;26.01.2024
SNDX;IMOEX;29.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3176,61;3169,57;3184,15;3169,57;46667512330;0;0;2;5,63E+12;RUB;1771049604;3;;29.01.2024
SNDX;IMOEX;30.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3196,08;3181,75;3196,15;3178,82;71884614821;0;0;2;5,66E+12;RUB;1771049604;3;;30.01.2024
SNDX;IMOEX;31.01.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3214,19;3201,48;3219,41;3198,83;62393378068;0;0;2;5,69E+12;RUB;1771049604;3;;31.01.2024
SNDX;IMOEX;01.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3229,89;3220,43;3233,21;3220,38;56072080315;0;0;2;5,72E+12;RUB;1771049604;3;;01.02.2024
SNDX;IMOEX;02.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3226,35;3229,48;3232,35;3215;58221436624;0;0;2;5,71E+12;RUB;1771049604;3;;02.02.2024
SNDX;IMOEX;05.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3226,79;3218,91;3232,38;3218,91;79772720557;0;0;2;5,71E+12;RUB;1771049604;3;;05.02.2024
SNDX;IMOEX;06.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3238,4;3234,44;3238,4;3228,78;47381481665;0;0;2;5,74E+12;RUB;1771049604;3;;06.02.2024
SNDX;IMOEX;07.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3256,58;3240,57;3259,24;3240,16;71996364667;0;0;2;5,77E+12;RUB;1771049604;3;;07.02.2024
SNDX;IMOEX;08.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3241,81;3261,18;3266,45;3236,79;93017428633;0;0;2;5,74E+12;RUB;1771049604;3;;08.02.2024
SNDX;IMOEX;09.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3242,38;3231,3;3242,38;3219,56;49774764900;0;0;2;5,74E+12;RUB;1771049604;3;;09.02.2024
SNDX;IMOEX;12.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3248,5;3241,57;3248,5;3227,7;53148275941;0;0;2;5,75E+12;RUB;1771049604;3;;12.02.2024
SNDX;IMOEX;13.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3254,6;3250,3;3259,69;3245,02;61252409707;0;0;2;5,76E+12;RUB;1771049604;3;;13.02.2024
SNDX;IMOEX;14.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3258,14;3261,52;3267,88;3251,76;61011261937;0;0;2;5,77E+12;RUB;1771049604;3;;14.02.2024
SNDX;IMOEX;15.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3265,63;3249,78;3265,83;3238,83;59605264673;0;0;2;5,78E+12;RUB;1771049604;3;;15.02.2024
SNDX;IMOEX;16.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3242,48;3269,84;3275,23;3236,42;75952339427;0;0;2;5,74E+12;RUB;1771049604;3;;16.02.2024
SNDX;IMOEX;19.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3244,56;3247,46;3253,02;3234,1;53050781620;0;0;2;5,75E+12;RUB;1771049604;3;;19.02.2024
SNDX;IMOEX;20.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3207,49;3236,85;3237,34;3206,07;64739998499;0;0;2;5,68E+12;RUB;1771049604;3;;20.02.2024
SNDX;IMOEX;21.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3139,5;3173,01;3185,8;3135,8;1,05E+11;0;0;2;5,56E+12;RUB;1771049604;3;;21.02.2024
SNDX;IMOEX;22.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3142,3;3152,75;3166,86;3141,88;66954855491;0;0;2;5,57E+12;RUB;1771049604;3;;22.02.2024
SNDX;IMOEX;26.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3213,17;3186,06;3213,17;3186,06;69530002768;0;0;2;5,69E+12;RUB;1771049604;3;;26.02.2024
SNDX;IMOEX;27.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3208,99;3220,26;3224,52;3203,58;55160994985;0;0;2;5,67E+12;RUB;1768432737;3;;27.02.2024
SNDX;IMOEX;28.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3227,05;3215,53;3240,29;3213,36;61902884647;0;0;2;5,71E+12;RUB;1768432737;3;;28.02.2024
SNDX;IMOEX;29.02.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3256,8;3233,03;3258,14;3224,09;50717302607;0;0;2;5,76E+12;RUB;1768432737;3;;29.02.2024
SNDX;IMOEX;01.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3266,66;3259;3269,28;3249,69;59649504551;0;0;2;5,78E+12;RUB;1768432737;3;;01.03.2024
SNDX;IMOEX;04.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3296,75;3278,01;3298,63;3277,85;86678820263;0;0;2;5,83E+12;RUB;1768432737;3;;04.03.2024
SNDX;IMOEX;05.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3300,89;3305,79;3312,41;3283,59;66185929582;0;0;2;5,84E+12;RUB;1768432737;3;;05.03.2024
SNDX;IMOEX;06.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3310,58;3298,86;3318,14;3289,25;49425403550;0;0;2;5,85E+12;RUB;1768432737;3;;06.03.2024
SNDX;IMOEX;07.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3315,68;3309,31;3317,73;3303,93;42342887171;0;0;2;5,86E+12;RUB;1768432737;3;;07.03.2024
SNDX;IMOEX;11.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3320,31;3329,72;3340,37;3318,9;63702584994;0;0;2;5,87E+12;RUB;1768432737;3;;11.03.2024
SNDX;IMOEX;12.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3332,6;3320,18;3335,41;3304,49;54192454895;0;0;2;5,89E+12;RUB;1768432737;3;;12.03.2024
SNDX;IMOEX;13.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3320,68;3337,56;3343,56;3317,19;60223172467;0;0;2;5,87E+12;RUB;1768432737;3;;13.03.2024
SNDX;IMOEX;14.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3297;3314,66;3318,49;3287,86;69642224630;0;0;2;5,83E+12;RUB;1768432737;3;;14.03.2024
SNDX;IMOEX;15.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3300,07;3295,15;3313,42;3292,13;49159051514;0;0;2;5,84E+12;RUB;1768432737;3;;15.03.2024
SNDX;IMOEX;18.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3296,3;3305,67;3313,05;3292;87440343639;0;0;2;5,83E+12;RUB;1768432737;3;;18.03.2024
SNDX;IMOEX;19.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3264,97;3293,93;3303,52;3254,3;1,26E+11;0;0;2;5,77E+12;RUB;1768432737;3;;19.03.2024
SNDX;IMOEX;20.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3267,1;3268,87;3286,72;3257,72;1,37E+11;0;0;2;5,78E+12;RUB;1768432737;3;;20.03.2024
SNDX;IMOEX;21.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3286,69;3286,75;3297,46;3259,03;1,08E+11;0;0;2;5,81E+12;RUB;1768432737;3;;21.03.2024
SNDX;IMOEX;22.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3273,49;3289,28;3299,19;3260,39;88262062537;0;0;2;5,78E+12;RUB;1764312999;3;;22.03.2024
SNDX;IMOEX;25.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3281,63;3251,24;3281,63;3234,95;71511600962;0;0;2;5,79E+12;RUB;1764312999;3;;25.03.2024
SNDX;IMOEX;26.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3285,54;3286,2;3291;3275,8;59783293439;0;0;2;5,80E+12;RUB;1764312999;3;;26.03.2024
SNDX;IMOEX;27.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3304,09;3291,7;3304,09;3280,03;51422673944;0;0;2;5,83E+12;RUB;1764312999;3;;27.03.2024
SNDX;IMOEX;28.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3312,77;3308,26;3313,59;3301,52;61649303455;0;0;2;5,84E+12;RUB;1764312999;3;;28.03.2024
SNDX;IMOEX;29.03.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3332,53;3313,17;3332,53;3305,22;59294620380;0;0;2;5,88E+12;RUB;1764312999;3;;29.03.2024
SNDX;IMOEX;01.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3363,29;3343,66;3367,34;3343,66;1,01E+11;0;0;2;5,93E+12;RUB;1764312999;3;;01.04.2024
SNDX;IMOEX;02.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3371,29;3369,32;3375,69;3357,55;80210555236;0;0;2;5,95E+12;RUB;1764312999;3;;02.04.2024
SNDX;IMOEX;03.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3395,59;3381,95;3397,33;3376,63;86023975807;0;0;2;5,99E+12;RUB;1764312999;3;;03.04.2024
SNDX;IMOEX;04.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3407,57;3399,81;3409,62;3392,06;80827897829;0;0;2;6,01E+12;RUB;1764312999;3;;04.04.2024
SNDX;IMOEX;05.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3395,37;3393,2;3401,16;3385,42;59263336534;0;0;2;5,99E+12;RUB;1764312999;3;;05.04.2024
SNDX;IMOEX;08.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3417,38;3400,82;3423,35;3400,82;72360399146;0;0;2;6,03E+12;RUB;1764312999;3;;08.04.2024
SNDX;IMOEX;09.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3414,26;3423,41;3441,18;3408,99;84388299087;0;0;2;6,02E+12;RUB;1764312999;3;;09.04.2024
SNDX;IMOEX;10.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3439,11;3424,75;3440,03;3405,46;68204100240;0;0;2;6,07E+12;RUB;1764312999;3;;10.04.2024
SNDX;IMOEX;11.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3439,53;3442,84;3455,61;3431,18;53525607759;0;0;2;6,07E+12;RUB;1764312999;3;;11.04.2024
SNDX;IMOEX;12.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3456,24;3448,6;3464;3446,79;63944927460;0;0;2;6,10E+12;RUB;1764312999;3;;12.04.2024
SNDX;IMOEX;15.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3472,19;3456,38;3476,98;3454,06;74215544276;0;0;2;6,13E+12;RUB;1764312999;3;;15.04.2024
SNDX;IMOEX;16.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3462,94;3478,02;3479,04;3459,45;66353162008;0;0;2;6,11E+12;RUB;1764312999;3;;16.04.2024
SNDX;IMOEX;17.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3454,07;3469,57;3476,72;3443,07;67369551424;0;0;2;6,09E+12;RUB;1764312999;3;;17.04.2024
SNDX;IMOEX;18.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3455,82;3451,37;3457,46;3436,95;56908603958;0;0;2;6,10E+12;RUB;1764312999;3;;18.04.2024
SNDX;IMOEX;19.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3470,88;3458,86;3475,13;3451,48;54079516424;0;0;2;6,12E+12;RUB;1764312999;3;;19.04.2024
SNDX;IMOEX;22.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3479,17;3468,09;3480,21;3460,58;82859286927;0;0;2;6,14E+12;RUB;1764312999;3;;22.04.2024
SNDX;IMOEX;23.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3439,42;3483,26;3487,55;3436,83;97852906260;0;0;2;6,07E+12;RUB;1764312999;3;;23.04.2024
SNDX;IMOEX;24.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3428,93;3438,45;3445,67;3423,17;59540956724;0;0;2;6,05E+12;RUB;1764312999;3;;24.04.2024
SNDX;IMOEX;25.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3439,76;3429,62;3443,74;3427,02;47461288356;0;0;2;6,07E+12;RUB;1764312999;3;;25.04.2024
SNDX;IMOEX;26.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3449,77;3446,39;3459,12;3438,06;52160044317;0;0;2;6,09E+12;RUB;1764312999;3;;26.04.2024
SNDX;IMOEX;27.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3465,85;3453,63;3467,23;3453,4;49604766720;0;0;2;6,11E+12;RUB;1764312999;3;;27.04.2024
SNDX;IMOEX;29.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3478,08;3468,92;3480,47;3467,25;31730535756;0;0;2;6,14E+12;RUB;1764312999;3;;29.04.2024
SNDX;IMOEX;30.04.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3469,83;3481,29;3486,3;3464,86;25464035843;0;0;2;6,12E+12;RUB;1764312999;3;;30.04.2024
SNDX;IMOEX;02.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3442,83;3470,87;3477,42;3439,58;56777352917;0;0;2;6,07E+12;RUB;1764312999;3;;02.05.2024
SNDX;IMOEX;03.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3441,77;3443,49;3450,43;3424,63;49713350093;0;0;2;6,07E+12;RUB;1764312999;3;;03.05.2024
SNDX;IMOEX;06.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3436,05;3441,7;3444,11;3418,47;68474003787;0;0;2;6,06E+12;RUB;1764312999;3;;06.05.2024
SNDX;IMOEX;07.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3427,61;3405,82;3428,37;3405,82;62217301713;0;0;2;6,05E+12;RUB;1764312999;3;;07.05.2024
SNDX;IMOEX;08.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3432,54;3431,84;3438,75;3430,1;50959000936;0;0;2;6,06E+12;RUB;1764312999;3;;08.05.2024
SNDX;IMOEX;10.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3449,78;3438,5;3452,33;3438,5;30875827114;0;0;2;6,09E+12;RUB;1764312999;3;;10.05.2024
SNDX;IMOEX;13.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3457,11;3459,05;3465,62;3448,5;62379274951;0;0;2;6,10E+12;RUB;1764312999;3;;13.05.2024
SNDX;IMOEX;14.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3463,93;3465,83;3468,28;3457,31;60647234066;0;0;2;6,11E+12;RUB;1764312999;3;;14.05.2024
SNDX;IMOEX;15.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3470,72;3466,35;3476,49;3462,86;88168220629;0;0;2;6,12E+12;RUB;1764312999;3;;15.05.2024
SNDX;IMOEX;16.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3486,26;3480,48;3490,77;3477,85;64512839673;0;0;2;6,15E+12;RUB;1764312999;3;;16.05.2024
SNDX;IMOEX;17.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3501,89;3495,25;3506,91;3490,17;67229233018;0;0;2;6,18E+12;RUB;1764312999;3;;17.05.2024
SNDX;IMOEX;20.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3468,09;3516,4;3521,72;3468,09;78261180618;0;0;2;6,12E+12;RUB;1764312999;3;;20.05.2024
SNDX;IMOEX;21.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3428,38;3447,25;3460,19;3409,92;90881736071;0;0;2;6,05E+12;RUB;1764312999;3;;21.05.2024
SNDX;IMOEX;22.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3444,64;3433,36;3449,43;3433,36;54366679137;0;0;2;6,08E+12;RUB;1764312999;3;;22.05.2024
SNDX;IMOEX;23.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3442,79;3436,81;3444,79;3407,41;76066732377;0;0;2;6,07E+12;RUB;1764312999;3;;23.05.2024
SNDX;IMOEX;24.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3396,5;3438,65;3442,36;3377,64;83826261456;0;0;2;5,99E+12;RUB;1764312999;3;;24.05.2024
SNDX;IMOEX;27.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3299,22;3384,74;3392,99;3298,21;1,08E+11;0;0;2;5,82E+12;RUB;1764312999;3;;27.05.2024
SNDX;IMOEX;28.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3302,91;3305,11;3347,85;3277,48;75451014222;0;0;2;5,83E+12;RUB;1764312999;3;;28.05.2024
SNDX;IMOEX;29.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3318,03;3307,76;3323,08;3284,14;63583189080;0;0;2;5,85E+12;RUB;1764312999;3;;29.05.2024
SNDX;IMOEX;30.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3282,18;3332,77;3342,59;3275,54;52811203262;0;0;2;5,79E+12;RUB;1764312999;3;;30.05.2024
SNDX;IMOEX;31.05.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3217,19;3258,52;3270,01;3211,19;74789122409;0;0;2;5,68E+12;RUB;1764312999;3;;31.05.2024
SNDX;IMOEX;03.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3141,42;3192,3;3217,36;3087,99;1,35E+11;0;0;2;5,54E+12;RUB;1764312999;3;;03.06.2024
SNDX;IMOEX;04.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3186,93;3160,01;3201,53;3138,25;76984017380;0;0;2;5,62E+12;RUB;1764312999;3;;04.06.2024
SNDX;IMOEX;05.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3212,24;3217,63;3237,53;3194,73;75207250055;0;0;2;5,67E+12;RUB;1764312999;3;;05.06.2024
SNDX;IMOEX;06.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3192,38;3206,74;3215,99;3178,21;46866503991;0;0;2;5,63E+12;RUB;1764312999;3;;06.06.2024
SNDX;IMOEX;07.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3233,22;3199,75;3268,89;3193,57;91086045034;0;0;2;5,70E+12;RUB;1764312999;3;;07.06.2024
SNDX;IMOEX;10.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3180,94;3245,4;3255,49;3180,21;69816938309;0;0;2;5,61E+12;RUB;1764312999;3;;10.06.2024
SNDX;IMOEX;11.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3171,1;3178,71;3191,27;3148,22;71342883848;0;0;2;5,59E+12;RUB;1764312999;3;;11.06.2024
SNDX;IMOEX;13.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3171,69;3050,03;3178,01;3032,05;99225234410;0;0;2;5,60E+12;RUB;1764312999;3;;13.06.2024
SNDX;IMOEX;14.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3215,91;3171,78;3219,65;3160,17;61274525936;0;0;2;5,67E+12;RUB;1764312999;3;;14.06.2024
SNDX;IMOEX;17.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3183,68;3219,29;3221,84;3183,68;53695026326;0;0;2;5,62E+12;RUB;1764312999;3;;17.06.2024
SNDX;IMOEX;18.06.2024;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3114,15;3171,38;3176,01;3109,09;64497869312;0;0;2;5,49E+12;RUB;1764312999;3;;18.06.2024
